doc_id,Date,URL
108US.txt,2002-05-13,https://caselaw.findlaw.com/court/us-supreme-court/535/564.html
109US.txt,2004-12-13,https://caselaw.findlaw.com/court/us-supreme-court/543/146.html
110US.txt,2001-04-24,https://caselaw.findlaw.com/court/us-supreme-court/532/318.html
111US.txt,2010-06-17,https://caselaw.findlaw.com/court/us-supreme-court/08-1332.html
112US.txt,2010-06-28,https://caselaw.findlaw.com/court/us-supreme-court/08-861.html
113US.txt,2000-06-26,https://caselaw.findlaw.com/court/us-supreme-court/530/567.html
114US.txt,2011-05-26,https://caselaw.findlaw.com/court/us-supreme-court/09-115.html
115US.txt,2012-03-28,https://caselaw.findlaw.com/court/us-supreme-court/10-1024.html
116US.txt,2005-03-22,https://caselaw.findlaw.com/court/us-supreme-court/544/93.html
117US.txt,2007-06-04,https://caselaw.findlaw.com/court/us-supreme-court/551/47.html
118US.txt,2000-05-22,https://caselaw.findlaw.com/court/us-supreme-court/529/803.html
119US.txt,2003-06-23,https://caselaw.findlaw.com/court/us-supreme-court/539/396.html
120US.txt,2002-06-17,https://caselaw.findlaw.com/court/us-supreme-court/536/150.html
121US.txt,2007-06-18,https://caselaw.findlaw.com/court/us-supreme-court/551/249.html
122US.txt,2020-06-29,https://caselaw.findlaw.com/court/us-supreme-court/18-1323.html
123US.txt,2002-06-24,https://caselaw.findlaw.com/court/us-supreme-court/536/635.html
124US.txt,2022-03-04,https://caselaw.findlaw.com/court/us-supreme-court/20-828.html
125US.txt,2011-03-21,https://caselaw.findlaw.com/court/us-supreme-court/10-388.html
126US.txt,2017-03-06,https://caselaw.findlaw.com/court/us-supreme-court/15-606.html
127US.txt,2011-01-19,https://caselaw.findlaw.com/court/us-supreme-court/09-530.html
128US.txt,2015-06-15,https://caselaw.findlaw.com/court/us-supreme-court/14-103.html
129US.txt,1997-06-26,https://caselaw.findlaw.com/court/us-supreme-court/521/702.html
130US.txt,2002-02-19,https://caselaw.findlaw.com/court/us-supreme-court/534/426.html
131US.txt,2018-04-17,https://caselaw.findlaw.com/court/us-supreme-court/15-1498.html
132US.txt,2018-05-14,https://caselaw.findlaw.com/court/us-supreme-court/17-43.html
133US.txt,2016-04-18,https://caselaw.findlaw.com/court/us-supreme-court/15-6418.html
134US.txt,2007-06-21,https://caselaw.findlaw.com/court/us-supreme-court/551/308.html
135US.txt,1999-06-22,https://caselaw.findlaw.com/court/us-supreme-court/527/581.html
136US.txt,2005-01-24,https://caselaw.findlaw.com/court/us-supreme-court/543/405.html
137US.txt,2003-06-16,https://caselaw.findlaw.com/court/us-supreme-court/539/166.html
138US.txt,2003-04-23,https://caselaw.findlaw.com/court/us-supreme-court/538/488.html
139US.txt,2009-01-12,https://caselaw.findlaw.com/court/us-supreme-court/011209.html
140US.txt,2001-11-27,https://caselaw.findlaw.com/court/us-supreme-court/534/61.html
141US.txt,2009-01-21,https://caselaw.findlaw.com/court/us-supreme-court/555/223.html
142US.txt,2002-06-27,https://caselaw.findlaw.com/court/us-supreme-court/536/639.html
143US.txt,2016-04-19,https://caselaw.findlaw.com/court/us-supreme-court/14-1175.html
144US.txt,2003-06-26,https://caselaw.findlaw.com/court/us-supreme-court/539/654.html
145US.txt,2014-02-25,https://caselaw.findlaw.com/court/us-supreme-court/12-7822.html
146US.txt,2006-06-19,https://caselaw.findlaw.com/court/us-supreme-court/547/843.html
147US.txt,2010-03-31,https://caselaw.findlaw.com/court/us-supreme-court/08-1008.html
148US.txt,2017-06-19,https://caselaw.findlaw.com/court/us-supreme-court/15-1194.html
149US.txt,2013-02-26,https://caselaw.findlaw.com/court/us-supreme-court/11-1025.html
150US.txt,2006-06-28,https://caselaw.findlaw.com/court/us-supreme-court/548/331.html
151US.txt,2001-05-21,https://caselaw.findlaw.com/court/us-supreme-court/532/514.html
152US.txt,2013-03-26,https://caselaw.findlaw.com/court/us-supreme-court/11-564.html
153US.txt,2017-06-22,https://caselaw.findlaw.com/court/us-supreme-court/16-309.html
154US.txt,2004-06-14,https://caselaw.findlaw.com/court/us-supreme-court/542/1.html
155US.txt,1999-04-05,https://caselaw.findlaw.com/court/us-supreme-court/526/295.html
156US.txt,2011-05-23,https://caselaw.findlaw.com/court/us-supreme-court/09-1233.html
157US.txt,2000-01-12,https://caselaw.findlaw.com/court/us-supreme-court/528/119.html
158US.txt,2015-06-15,https://caselaw.findlaw.com/court/us-supreme-court/13-1402.html
159US.txt,2012-01-10,https://caselaw.findlaw.com/court/us-supreme-court/10-1104.html
160US.txt,2009-04-21,https://caselaw.findlaw.com/court/us-supreme-court/556/332.html
161US.txt,2000-01-24,https://caselaw.findlaw.com/court/us-supreme-court/528/377.html
162US.txt,2022-06-24,https://caselaw.findlaw.com/court/us-supreme-court/19-1392.html
163US.txt,1998-06-25,https://caselaw.findlaw.com/court/us-supreme-court/524/666.html
164US.txt,2006-06-15,https://caselaw.findlaw.com/court/us-supreme-court/547/586.html
165US.txt,1999-01-12,https://caselaw.findlaw.com/court/us-supreme-court/525/182.html
166US.txt,2022-04-21,https://caselaw.findlaw.com/court/us-supreme-court/20-826.html
167US.txt,2003-05-05,https://caselaw.findlaw.com/court/us-supreme-court/538/626.html
168US.txt,2019-03-20,https://caselaw.findlaw.com/court/us-supreme-court/17-961.html
169US.txt,2001-12-10,https://caselaw.findlaw.com/court/us-supreme-court/534/112.html
170US.txt,2018-05-29,https://caselaw.findlaw.com/court/us-supreme-court/16-1027.html
171US.txt,2004-12-06,https://caselaw.findlaw.com/court/us-supreme-court/543/77.html
172US.txt,2021-06-25,https://caselaw.findlaw.com/court/us-supreme-court/20-297.html
173US.txt,2014-06-25,https://caselaw.findlaw.com/court/us-supreme-court/13-132-nr1.html
174US.txt,2011-03-07,https://caselaw.findlaw.com/court/us-supreme-court/09-1163.html
175US.txt,2019-06-24,https://caselaw.findlaw.com/court/us-supreme-court/18-481.html
176US.txt,2001-02-20,https://caselaw.findlaw.com/court/us-supreme-court/531/326.html
177US.txt,2020-06-15,https://caselaw.findlaw.com/court/us-supreme-court/17-1618.html
178US.txt,2000-04-26,https://caselaw.findlaw.com/court/us-supreme-court/529/494.html
179US.txt,2008-02-27,https://caselaw.findlaw.com/court/us-supreme-court/552/389.html
180US.txt,1997-12-15,https://caselaw.findlaw.com/court/us-supreme-court/522/156.html
181US.txt,1997-12-15,https://caselaw.findlaw.com/court/us-supreme-court/522/192.html
182US.txt,1997-12-15,https://caselaw.findlaw.com/court/us-supreme-court/522/136.html
183US.txt,1997-12-10,https://caselaw.findlaw.com/court/us-supreme-court/522/93.html
184US.txt,1997-12-10,https://caselaw.findlaw.com/court/us-supreme-court/522/118.html
185US.txt,1997-12-09,https://caselaw.findlaw.com/court/us-supreme-court/522/75.html
186US.txt,1997-12-09,https://caselaw.findlaw.com/court/us-supreme-court/522/87.html
187US.txt,1997-12-02,https://caselaw.findlaw.com/court/us-supreme-court/522/52.html
188US.txt,1997-12-02,https://caselaw.findlaw.com/court/us-supreme-court/522/67.html
189US.txt,1997-11-17,https://caselaw.findlaw.com/court/us-supreme-court/522/34.html
190US.txt,1997-11-04,https://caselaw.findlaw.com/court/us-supreme-court/522/3.html
191US.txt,1997-11-04,https://caselaw.findlaw.com/court/us-supreme-court/522/23.html
192US.txt,1997-06-27,https://caselaw.findlaw.com/court/us-supreme-court/521/898.html
193US.txt,1997-06-26,https://caselaw.findlaw.com/court/us-supreme-court/521/811.html
194US.txt,1997-06-26,https://caselaw.findlaw.com/court/us-supreme-court/521/793.html
195US.txt,1997-06-25,https://caselaw.findlaw.com/court/us-supreme-court/521/642.html
196US.txt,1997-06-25,https://caselaw.findlaw.com/court/us-supreme-court/521/591.html
197US.txt,1997-06-25,https://caselaw.findlaw.com/court/us-supreme-court/521/507.html
198US.txt,1997-06-25,https://caselaw.findlaw.com/court/us-supreme-court/521/567.html
199US.txt,1997-06-25,https://caselaw.findlaw.com/court/us-supreme-court/521/457.html
200US.txt,1997-06-23,https://caselaw.findlaw.com/court/us-supreme-court/521/320.html
201US.txt,1997-06-23,https://caselaw.findlaw.com/court/us-supreme-court/521/203.html
202US.txt,1997-06-23,https://caselaw.findlaw.com/court/us-supreme-court/521/424.html
203US.txt,1997-06-23,https://caselaw.findlaw.com/court/us-supreme-court/521/399.html
204US.txt,1997-06-23,https://caselaw.findlaw.com/court/us-supreme-court/521/261.html
